DateTime,OutdoorTemp,OutdoorRH,Wind_Speed,Wind_Dir,pressure,Rain_Rate1h,PC0_1_mean,PC0_1_median,PC0_1_max,PC0_1_min,PC0_1_75th,PC0_1_90th,PC0_1_95th,PC0_1_std,PC0_1_skew,PC0_1_kurt,PM2_5_mean,PM2_5_median,PM2_5_max,PM2_5_min,PM2_5_75th,PM2_5_90th,PM2_5_95th,PM2_5_std,PM2_5_skew,PM2_5_kurt
10/12/2025 11:00:00,30.1,74.0,3.2,E,1011.0,0.0,85154.56451612903,84578.0,89777.0,82404.0,85891.0,88690.2,89144.5,1945.104575488411,0.9580022297623048,-0.1501124938118474,4.74956594391129,4.71588261,5.27716768,0.0,4.87319278,5.078225401,5.151934798,0.3592815626019696,-9.238585352260689,123.93044379674495
10/12/2025 11:05:00,30.1,76.5,4.8,ESE,1010.9,0.0,84238.453125,84675.5,86093.0,79756.0,85308.25,85727.0,85852.75,1473.0208196251078,-1.2309805813658845,0.9011561346976706,4.755704338476563,4.788275499999999,5.01039648,4.36434054,4.85521253,4.895860805,4.9297125775,0.1435188138068907,-0.962957445574156,0.5977779313563434
10/12/2025 11:10:00,30.0,75.8,0.0,---,1010.3,0.0,92161.08846153846,92594.5,105853.0,82010.0,96697.0,103177.7,103776.15,7277.326645683439,0.2284850648692583,-1.341538859926211,5.0695924405,4.93508332,7.16507113,0.0,5.248059045,6.087642556,6.334535618999999,0.733401870715421,-1.7117683691674928,17.149576938800706
10/12/2025 11:15:00,29.9,75.5,4.8,E,1010.8,0.0,104106.34200743494,88494.0,138559.0,85533.0,124397.0,130705.4,133953.0,19228.95962004083,0.3757734946929076,-1.622984258224221,5.995884736319702,5.0314539,11.4217292,4.52587481,6.6250952,9.186019862000002,10.27691084,1.811835827900768,1.4869975311278505,1.1219265727890098
10/12/2025 11:20:00,30.0,75.9,0.0,WSW,1010.2,0.0,128949.45643153528,112725.0,253121.0,104786.0,129631.0,213400.0,230265.0,37790.0708850769,2.24580073129895,3.713421179894544,7.494373664813278,5.73192942,20.41731615,0.0,8.54884036,13.06827069,16.03303874,3.554952313236396,1.7985002605316205,2.5783612862982563
10/12/2025 11:25:00,29.9,75.4,0.0,---,1010.2,0.0,134117.7725490196,126631.0,209542.0,102190.0,155376.5,175996.4,181897.9,27607.200700593883,0.731437193697781,-0.5311686759861232,6.239282605529413,5.32613594,12.11427705,4.95588071,6.790123145000001,9.159791426,9.847214638,1.6586935657569055,1.6847183660590703,2.099495449139813
10/12/2025 11:30:00,30.0,75.3,0.0,---,1010.2,0.0,171401.51764705882,161555.0,300242.0,101727.0,178488.0,244783.8,269443.19999999995,44322.30690672741,1.0324122169098409,0.9653675164784644,9.175477649098038,8.59216027,18.29223602,5.28560869,10.944159665,13.290064522,14.687986098999994,2.9464905975410947,0.8728195008568946,0.3202831421460246
10/12/2025 11:35:00,29.8,75.7,6.4,ENE,1010.6,0.0,122489.23529411764,120322.5,153584.0,107541.0,126318.25,141028.9,146020.69999999998,11017.900530138852,1.1010839891810738,0.5322258837377114,5.856804605661765,5.70427801,8.04459351,5.18372125,5.939236925,6.820442298,7.618180004999999,0.6479114780081007,1.822533913470501,2.698998496961886
10/12/2025 11:40:00,29.8,75.9,0.0,---,1010.2,0.0,104503.58365758754,103249.0,122352.0,95780.0,108473.0,115789.6,120145.2,7304.881553425469,0.8376751555170406,-0.1843085692648038,5.545676427859922,5.23932535,9.08744594,4.73694636,5.4404901,6.604756342,8.057623787999997,0.92500573366523,2.564669991563145,6.0438492173022045
10/12/2025 11:45:00,29.8,76.5,3.2,E,1010.4,0.0,139220.5250965251,130986.0,199373.0,97712.0,167548.0,180897.2,187164.7,29213.51448398751,0.4233539233226303,-1.2161972699409405,7.3901299466023165,5.67245408,14.67020963,5.15530836,9.58289311,12.134584756,12.892530035,2.755415909265315,1.115660411120894,-0.2919991130202715
10/12/2025 12:05:00,30.4,74.8,0.0,---,1011.3,0.0,135244.96296296295,131480.0,194509.0,100705.0,153426.5,171188.0,180295.1,24548.7412485254,0.4202591707816179,-0.6548533455725649,7.199215788641975,5.86003954,15.20043724,0.0,8.828064385000001,10.6572581,12.697670581999995,2.542238762858588,1.1325810614105285,1.2734840673946834
10/12/2025 12:10:00,30.2,74.1,4.8,ENE,1010.0,0.0,113451.92635658916,110413.0,135514.0,103202.0,116405.75,127393.9,130745.05,7952.842325170928,1.1969659163751702,0.4334807239716722,5.98236660755814,5.503199755000001,10.09355009,0.0,5.761050255,8.317409075,9.038284732,1.243081860118092,1.4661047407961914,4.469698966859134
10/12/2025 12:15:00,30.1,75.2,4.8,NE,1009.9,0.0,101503.66420664206,99982.0,144388.0,97910.0,101816.0,103357.0,104074.5,5924.481870279428,5.663921762025748,34.707780104787155,5.528639543394834,5.38991793,10.0071109,5.1439807,5.467326335,5.61326119,5.6649784,0.69503796419786,5.381832875903928,28.93424556176689
10/12/2025 12:20:00,29.8,74.8,4.8,ENE,1009.9,0.0,125400.85496183204,124526.5,145361.0,108190.0,134130.5,141130.1,143149.45,10576.315647168363,0.2466311049363486,-1.1117592612620428,7.117651911984733,6.339992855,12.60789289,5.28137447,8.2583075975,10.086993157000002,11.0531351915,1.8806357140378087,1.1016436739879645,0.0506032190492504
10/12/2025 12:25:00,29.7,79.3,4.8,NE,1009.9,0.0,114261.203187251,114074.0,136248.0,100659.0,121433.5,129545.0,132595.0,10367.381558452917,0.311558765630763,-1.055959662861849,5.913971314063745,5.54230787,9.33669159,5.1176403,6.12066317,7.34819651,8.15853729,0.9320540617045416,1.8607581766316807,2.9585856413994693
10/12/2025 12:30:00,29.5,81.5,6.4,NE,1009.8,0.0,99854.91769547324,101064.0,103038.0,95866.0,102116.0,102757.2,102862.3,2524.4164765183,-0.3418037889757248,-1.500262439696084,5.313243981028807,5.348499,5.75624436,0.0,5.533435365000001,5.609096414000001,5.694538065,0.4072477590966136,-9.196464357001826,119.85721788447565
10/12/2025 12:35:00,28.8,82.0,4.8,NNE,1009.7,0.0,112251.78189300412,109416.0,135844.0,96738.0,118632.0,129220.6,131492.3,10317.786119653312,0.6161094835616479,-0.4558148609436796,6.436773311728395,5.57418616,12.93644482,0.0,6.52033792,9.71456136,10.947268550999995,1.9958813095458243,1.4081195442862182,2.55537212405046
10/12/2025 12:40:00,28.3,83.2,4.8,E,1009.7,0.0,143295.59375,104604.0,268436.0,97952.0,179658.25,229799.5,247623.25,52567.17383958713,0.8543105222555253,-0.6591962303496741,7.6659737678125,5.8216595,18.15087607,5.01378778,9.1216299475,13.024768265,15.2958363975,3.368788304778313,1.4898951922993555,1.163007139318904
10/12/2025 12:45:00,27.9,83.4,6.4,NE,1009.6,0.0,125796.78707224334,125046.0,148992.0,112061.0,131777.0,138079.2,142642.0,9330.87472644421,0.3354285176954035,-0.5905334201230912,6.3656694975285175,6.06132375,9.75108318,0.0,6.39948655,7.342302254,9.186031725,1.0443571879037743,0.9775503505105184,8.02928935866136
10/12/2025 12:50:00,27.6,84.9,0.0,---,1010.9,0.0,124974.9022556391,120458.0,156200.0,108838.0,131578.25,144952.0,150894.0,12016.434708341914,1.0019133159303315,0.0428397715618955,7.158572006090226,6.29616585,13.0327989,5.42019173,7.882981529999999,9.89754795,11.40200233,1.8020050885868544,1.5235641302359095,1.3348760339961836
10/12/2025 12:55:00,27.4,85.6,0.0,---,1010.8,0.0,146120.4921875,145886.0,183230.0,113186.0,165831.75,174201.0,177056.25,21915.065952488003,-0.0811757953440358,-1.3688818548128263,7.86779590875,6.462399169999999,12.29762103,5.47850224,10.0763255475,11.288498935,11.810708155,2.228142144096404,0.575263852454244,-1.22322703969519
10/12/2025 13:00:00,27.3,86.7,8.0,NNE,1009.4,0.0,123060.19844357976,119474.0,159245.0,103507.0,135393.0,150233.4,153004.6,17145.883461726982,0.4963241929273135,-1.0601134282993796,6.13862457774319,5.52110195,11.73652348,0.0,6.21927041,8.069362408,10.068043577999996,1.5476168565334765,1.7136612885116007,4.103890371525364
10/12/2025 13:05:00,27.1,87.9,9.7,NE,1009.4,0.0,115274.50205761316,111916.0,147870.0,103105.0,121424.5,137818.2,142167.69999999998,12489.115988928706,1.097701612770408,0.1695819898854007,5.782052875020576,5.61453955,9.21430649,0.0,5.714065140000001,6.979298796000001,7.870708012999997,1.0036062417936351,0.1133693597901858,11.656028621534652
10/12/2025 13:10:00,27.1,88.9,8.0,NE,1009.3,0.0,147426.4747081712,114757.0,265828.0,99663.0,179774.0,229206.4,249277.4,50337.883945025314,0.8438869569050602,-0.6423158214426055,8.24247086077821,6.74515106,20.64438231,5.12627663,9.76920678,13.588009498000002,15.812359077999997,3.475573152337766,1.5562539143652434,1.749420237669738
10/12/2025 13:15:00,27.1,89.7,4.8,NNE,1009.2,0.0,137959.04460966543,127232.0,216425.0,107815.0,149160.0,188733.4,208225.6,30628.6222387536,1.1598840682772298,0.2369991761397698,7.176294112490706,5.71476121,14.78111896,5.21735586,6.57165768,12.241165684,13.659452074,2.844512506643801,1.4119773775430975,0.3545113516211757
10/12/2025 13:20:00,27.2,89.2,6.4,NE,1009.1,0.0,129488.73622047243,125572.0,161699.0,105310.0,145945.75,155407.90000000002,159518.1,17294.06197085825,0.3876048700145774,-1.2166213647669055,6.792059294685039,5.88026079,10.78316066,5.13696326,7.9214679,9.695654411,10.2006295955,1.6356633613107805,1.137744136650182,-0.1222724675905078
10/12/2025 13:25:00,27.3,89.5,4.8,NNE,1009.0,0.0,133208.33606557376,130197.0,161737.0,116245.0,140840.75,151354.30000000002,156603.8,11720.969600695258,0.6735922480151046,-0.428486438879327,7.214606712090164,6.407107765,13.97215712,0.0,7.5536682825,10.399678159,12.0613349875,2.0922348587901745,1.4387913740867415,2.235899469037164
10/12/2025 13:30:00,27.4,89.0,8.0,NE,1008.9,0.0,105283.17142857144,104293.0,117393.0,97982.0,110078.0,111504.8,114862.2,5157.794391683812,0.4939974253791049,-0.7148377223315969,5.422731594734694,5.44643081,5.9730133,0.0,5.58553537,5.678937866,5.730444226,0.5183409192628256,-9.41447946214839,97.63931950056228
10/12/2025 13:35:00,27.6,88.5,6.4,NNE,1008.9,0.0,124896.43388429753,119524.0,167977.0,99678.0,135205.75,152166.80000000002,160235.19999999998,17508.524213852605,0.7221337368084331,-0.3944620380686436,6.573975191900826,5.911771205,12.05247337,0.0,6.368236915,9.399944152,10.584200591499998,1.6612216259331682,1.5151163881717509,2.9917296274108427
10/12/2025 13:40:00,27.7,89.2,6.4,ENE,1008.9,0.0,99275.51737451738,98263.0,111489.0,90234.0,104203.0,107410.8,109351.3,5926.771568034165,0.2191872059279813,-0.9210241157678004,5.321181706872587,5.19790549,8.31521039,0.0,5.46734361,6.151425812000002,7.286777615999999,0.9417170569556044,-0.8788976182923908,12.648279159213825
10/12/2025 13:45:00,27.8,88.9,4.8,ENE,1008.8,0.0,99539.82995951416,98754.0,105994.0,96844.0,100514.5,103402.0,104871.3,2341.5469982369405,1.1826223984501865,0.4738408435115269,5.264843490404858,5.30400567,5.71279647,0.0,5.39477759,5.507434012,5.616998896,0.3778699809312761,-11.025741450471813,154.05798788832846
10/12/2025 13:50:00,27.9,88.6,4.8,NE,1008.7,0.0,122682.38257575755,124618.5,146556.0,97068.0,132178.25,137110.30000000002,140640.3,13105.04634790872,-0.6558448593189019,-0.2626402967751517,7.092416402575758,6.334738160000001,11.87628691,5.14744364,8.2418263925,9.876006208,10.467765216,1.7314510186931604,0.9457335135579954,-0.2387695144135642
10/12/2025 13:55:00,28.0,88.0,6.4,NE,1008.6,0.0,189128.13409961684,173800.0,301490.0,132703.0,235815.0,260314.0,275041.0,52868.48964736453,0.4016039112015112,-1.423670972331576,11.18706777348659,10.41341965,20.24243041,6.79810488,13.0404305,15.29739622,17.01941201,3.022260097309976,0.6364333106289513,-0.0077087231746499
10/12/2025 14:00:00,28.1,88.2,4.8,NNE,1008.6,0.0,147094.30278884462,140350.0,225372.0,107367.0,172955.5,193310.0,207820.5,32152.337705926657,0.643867463403727,-0.7175197293655549,7.61421362812749,6.48281162,16.1703508,0.0,9.76546907,11.38881651,12.84595882,2.726853535688732,0.8822654859018527,0.5198415623954706
10/12/2025 14:05:00,28.1,88.7,4.8,NE,1008.6,0.0,197879.7360594796,195117.0,303821.0,106341.0,229249.0,256937.60000000003,281345.8,44952.98857065907,0.1365493012129709,-0.2402108861881182,11.779420888215611,11.22638412,21.05047006,0.0,13.73830984,17.368683074000003,18.789473798,3.648620337791656,0.4268592985428312,0.0582870917920583
10/12/2025 14:10:00,28.1,87.4,4.8,ENE,1008.5,0.0,122632.40625,116812.0,167692.0,101452.0,134675.75,152730.0,161890.0,18512.31465636521,0.8991526730468249,-0.3218356497435461,5.516120318945313,5.36317778,6.85563902,5.07383318,5.6636629175,5.99106617,6.523106735,0.3919807584466027,1.6350105146111042,2.514100007155794
10/12/2025 14:15:00,28.1,86.4,4.8,ENE,1008.4,0.0,138190.1171875,101605.5,291287.0,99351.0,168989.5,253087.5,273882.25,60803.38272047765,1.3508670042312405,0.3003745105537874,8.182032154492187,5.5733984,19.76418105,5.03210206,11.866738005,14.74934364,17.0400216275,4.233959671174358,1.1463617167667657,-0.1281975986921972
10/12/2025 14:20:00,28.1,86.9,4.8,NE,1008.4,0.0,167797.12133891214,161008.0,219143.0,145348.0,176402.0,201652.0,210427.1,19608.622230093733,1.0850158775036645,0.0433629654992917,9.271806846276151,9.53254794,13.38164024,6.34244529,10.56445669,11.614116854,12.256155157,1.818375122701298,-0.0031837161438729,-0.8775327646090751
10/12/2025 14:25:00,28.1,87.0,6.4,ENE,1008.4,0.0,156584.9214876033,152042.5,232906.0,117016.0,175246.5,199289.7,213343.8,28554.614257020738,0.691553645479507,-0.3109134276345116,8.87965510822314,7.87078154,16.5974602,0.0,10.3066488725,14.388669544,14.9903353215,3.1831089415282414,0.7012478280784581,-0.0924852796670898
10/12/2025 14:30:00,28.1,87.1,6.4,N,1008.2,0.0,168143.98832684825,160175.0,233242.0,129653.0,186140.0,208671.0,218554.0,26623.620421342133,0.6160897011042606,-0.6071593095244108,9.571731325719844,9.18434413,24.96323395,0.0,11.04123034,13.71902452,16.594405423999998,3.707497762538548,1.4686516039995152,3.4850003561882783
10/12/2025 14:35:00,28.1,87.0,4.8,NE,1008.1,0.0,137754.48837209304,131992.5,179185.0,118071.0,146776.0,164872.2,172310.15,15905.355749781358,1.0484531798575,0.0528429864259001,6.827670206511629,6.29975307,10.01794814,5.79277783,7.102764385,8.836834940000001,9.296220431499998,1.069436821768304,1.4466866959895792,0.9630732204015268
10/12/2025 14:40:00,28.1,87.1,4.8,ENE,1008.1,0.0,168965.58227848102,169407.0,285541.0,105197.0,217848.0,242550.2,261931.0,55221.41315985475,0.3003328063572612,-1.2864998301512585,8.58563099,7.09102067,18.81310645,0.0,10.85714598,13.875035616,14.752722735999996,3.559877366378398,0.8729048288635678,-0.0891091484320369
10/12/2025 14:45:00,28.1,86.9,8.0,NE,1008.2,0.0,116508.61478599222,106687.0,155969.0,99475.0,132734.0,145650.0,150555.0,17507.7332898547,0.8766219825464072,-0.7561282247486738,5.46048768381323,5.39499686,6.24258946,0.0,6.01259425,6.137571774,6.1524977000000005,0.5477775679627539,-3.642114427618936,37.19352515451601
10/12/2025 14:50:00,28.1,87.5,6.4,NE,1008.1,0.0,190969.9535864979,196538.0,387118.0,99671.0,252766.0,314785.2,338068.4,83301.48041567298,0.4600358082537282,-0.9589040961107408,10.52158017198312,10.75161902,22.58025811,0.0,13.3038155,16.51960323,18.812392618,4.455352049172167,0.4535654775340909,-0.4034059590328231
10/12/2025 14:55:00,28.1,86.9,4.8,N,1008.1,0.0,160360.01901140684,149303.0,274340.0,119447.0,177992.5,213547.2,241450.39999999988,36643.94213105655,1.1690499929492946,0.8089252576450257,7.340548254448669,6.80859382,13.22701974,0.0,7.8965076,10.276111436,10.987606365999998,1.7739237047292211,0.9996645263047792,1.7552336340710184
10/12/2025 15:00:00,28.1,86.6,6.4,NE,1008.0,0.0,127001.5939849624,117899.0,221747.0,107080.0,129658.25,161873.0,197950.5,26051.49901080551,2.158990136599172,3.877390273535202,6.960637831203008,5.925887765000001,16.17661583,5.30500209,6.80436617,11.24418354,13.27716927,2.432385208745663,2.198037503565049,3.9162142974701184
10/12/2025 15:05:00,28.1,86.9,6.4,NE,1008.0,0.0,161168.48249027238,158755.0,214310.0,127486.0,170911.0,189928.0,207636.2,20135.15577701676,0.7942955683007867,0.4027367389716314,9.089402838210118,8.73257781,15.40142019,0.0,10.77464513,13.160422244,13.975418506,2.6310096756574155,0.3961698528542344,-0.3183432452051722
10/12/2025 15:10:00,28.1,86.4,6.4,NNE,1008.1,0.0,151199.4241245136,147356.0,185615.0,131081.0,159415.0,170793.6,175958.19999999998,12769.346495913423,0.6712425912846132,-0.3556213307740465,8.108106399416341,7.8659947,12.2264676,5.79993887,9.66375634,10.422723974,10.914212999999998,1.7205736201903752,0.3486310918732787,-1.163837742288182
10/12/2025 15:15:00,28.1,86.7,6.4,NNE,1008.1,0.0,135911.4918699187,129330.0,189448.0,105386.0,157652.0,168853.0,176817.0,23358.23168938595,0.5038799026165943,-0.9855523984494567,6.9085299193495935,5.773997095,14.19080775,0.0,8.06683832,10.37709281,12.01439004,2.2824949189442414,1.3809149241841046,1.5206633848505255
10/12/2025 15:20:00,28.1,86.9,6.4,NNE,1008.0,0.0,103896.93155893536,103623.0,107577.0,101246.0,104626.0,106002.6,107195.3,1464.501567983535,0.7698226659425083,0.2666366763027095,5.578862002737642,5.57964181,6.35500688,4.96064502,5.811046810000001,5.984586682000001,6.089475106,0.3172207795335302,0.1603383428796583,-0.5045383141335193
10/12/2025 15:25:00,28.0,86.9,4.8,ENE,1008.1,0.0,110460.52490421456,102001.0,181063.0,97728.0,124030.0,132840.0,136068.0,16664.02281045192,1.9129305726154755,4.050345634215336,6.315778636206896,5.52840827,12.38202932,5.10273227,6.55063162,9.37331344,10.01056024,1.6672405695978718,1.812892937387108,2.3537929229716834
10/12/2025 15:30:00,27.9,87.0,4.8,NE,1008.1,0.0,167962.775,157512.5,242305.0,126976.0,196810.0,222945.4,231968.1,34894.9141651547,0.5769488111292763,-0.9951815839410308,8.351811571583333,6.5865144,14.82365547,5.93372562,10.880733675,12.807239658,13.6231882115,2.723559751648714,0.8760489349752415,-0.7875073621765214
10/12/2025 15:35:00,27.9,86.4,6.4,NE,1008.1,0.0,151860.40329218106,126484.0,244798.0,115164.0,191196.0,217730.8,231887.8,41192.41444814914,0.8092443745848868,-0.8996479898467284,8.84735808037037,6.44987792,18.94188955,0.0,10.82948856,13.54172446,15.826357661999994,3.3747174037154912,0.7969320285402551,0.2346504277651737
10/12/2025 15:40:00,27.9,86.9,6.4,NNE,1008.0,0.0,163473.88715953307,153219.0,232740.0,135873.0,177622.0,196758.0,213092.2,22721.544511051336,1.1560831519207295,0.6981793749340324,9.133053960933852,8.80748877,15.89982588,6.72690051,10.20539433,11.277129248,12.817824771999998,1.928822758725324,0.9791866842825244,0.990048130462319
10/12/2025 15:45:00,27.9,86.7,6.4,NE,1008.0,0.0,158230.3557312253,160264.0,182522.0,134328.0,166217.0,173918.6,177491.59999999998,12082.854952432568,-0.1584628643293406,-0.7767941858871685,9.497841717826088,9.63981667,13.05535709,6.31475681,10.9996292,12.033222528,12.483124665999998,1.904620586252724,-0.0509756603240521,-1.1262786276326469
10/12/2025 15:50:00,28.0,86.3,6.4,NNE,1008.0,0.0,186837.9875,151487.0,298038.0,129133.0,250240.5,272875.4,283748.1,57965.11194430087,0.6439404635959488,-1.380557735534486,10.565617905875,9.66256535,20.42235657,6.24317341,13.11500909,16.432015929,17.5660722265,3.7663227147677993,0.6482965872725959,-0.6975664010674878
10/12/2025 15:55:00,28.0,86.9,4.8,ENE,1008.1,0.0,199213.34583333333,194957.0,268276.0,150042.0,222059.5,253265.2,260135.55,33094.3472339017,0.4364827839942765,-0.8311498618664697,10.394731663875,10.35962047,17.41474352,0.0,12.2336805875,15.201004548,16.406036903,3.122412914407552,0.2318060879304573,0.1083821692957109
10/12/2025 16:00:00,27.9,86.4,4.8,ENE,1008.1,0.0,284340.11235955055,292268.0,379203.0,167394.0,320529.0,335891.6,350809.2,45746.68808484049,-0.1738859484563559,-0.9621516578610813,16.00432083812734,15.61879546,26.73651842,9.44482116,18.45614581,22.430899232,23.309051294,4.254842128181122,0.5231804208413161,-0.4826660828023761
10/12/2025 16:05:00,27.9,86.3,4.8,ENE,1008.2,0.0,240734.89272030653,231111.0,369051.0,189558.0,262421.0,292734.0,326412.0,39089.06508480134,1.1939686118068171,1.1660925948954572,11.987362845172411,11.19613795,22.46904918,0.0,13.25895501,14.78038973,17.98466915,2.7694778886350906,1.256215336583079,3.898342596615677
10/12/2025 16:10:00,27.9,86.1,6.4,NE,1008.3,0.0,214642.70384615383,203269.5,306247.0,155961.0,250113.5,280378.1,292992.15,43139.78600060926,0.4618093790701277,-1.0394097064745855,11.083999791692309,10.73661581,21.63470304,6.90077341,13.64663447,16.216228043,17.8139414345,3.65693901116293,0.6010754290198945,-0.5562274955043791
10/12/2025 16:15:00,27.9,85.7,4.8,NNE,1008.2,0.0,164983.98846153845,163150.0,223023.0,135451.0,173283.0,188322.9,207384.25,18971.91886328526,0.9381548944839936,0.9965543560607388,8.788350960730769,8.546107605,15.57557018,0.0,10.2129018625,11.443129531,12.846712196999995,2.221060520918256,0.6073529326433783,1.0449159156659258
10/12/2025 16:20:00,27.8,85.6,4.8,NNE,1008.2,0.0,162363.1235059761,162677.0,209155.0,132746.0,175487.5,190154.0,198317.0,19687.23148471324,0.3028362434388294,-0.7585917450488346,8.881893817689242,7.77086876,14.31244559,0.0,10.85156318,13.02397955,13.3139597,2.4971936715005416,0.3700425981397583,0.1341374431880302
10/12/2025 16:25:00,27.9,85.8,4.8,ENE,1008.3,0.0,162622.6546184739,161338.0,205302.0,140839.0,171233.0,183343.2,188192.4,14377.17327615165,0.7693831533779218,0.1152886567380542,8.434400105863453,7.96324298,12.66940519,0.0,9.83903599,11.151264486000002,11.531903492,1.7949683179829885,0.2188366409997053,0.9102524199220948
10/12/2025 16:30:00,27.9,85.8,6.4,NNE,1008.3,0.0,162564.21568627452,155554.0,224710.0,134800.0,172999.0,195042.6,210279.3,21030.204335438684,1.1854207219270891,0.7661104157052434,8.720596670078432,8.28232356,15.16623311,0.0,10.021679585,11.45585042,13.170740091,2.1851066673122164,0.6746672233764838,1.0217813225614276
10/12/2025 16:35:00,27.9,85.7,6.4,NE,1008.3,0.0,173181.41493775934,140871.0,296176.0,121487.0,235148.0,269099.0,281243.0,56693.43159170888,0.9403901952343512,-0.7980868854108425,9.89821716120332,9.68915977,17.46055464,5.6788925,12.56344845,14.78482873,16.29851929,3.512700903055364,0.3980012001726576,-1.0676438992588342
10/12/2025 16:40:00,27.9,85.6,4.8,NE,1008.4,0.0,175027.92975206612,170215.0,234282.0,144195.0,188946.0,209215.9,218512.65,22097.798438792903,0.7786476999954145,-0.1419937938283255,9.320317176570247,9.640491085,13.61276033,0.0,11.085299525,12.085034071,12.4724333545,2.188253657344198,-0.269679604872673,-0.2030708624964887
10/12/2025 16:45:00,27.9,85.2,6.4,NE,1008.5,0.0,205080.26422764227,199553.0,257313.0,172285.0,216806.0,239999.5,249076.75,21358.43349084758,0.7544411210764153,-0.3110785215325879,11.73106282394309,11.511860115,16.43001335,0.0,13.1022682375,14.50607576,14.90497504,2.084992519391238,-1.1249186695435924,6.886406436714271
10/12/2025 16:50:00,27.8,85.0,4.8,NE,1008.6,0.0,155563.2775665399,152617.0,288918.0,128148.0,166605.0,174439.6,177251.09999999998,20594.635600980324,2.746464893723554,14.686673503237136,7.901575498136882,7.02904265,18.29332298,6.10871581,8.80934058,10.567384068,11.127777696,1.9589516047674032,2.167970303396712,6.888030727594234
10/12/2025 16:55:00,27.8,85.3,4.8,NE,1008.5,0.0,201333.67058823528,198241.0,286888.0,148947.0,225567.0,245201.4,262320.69999999995,32654.88781360929,0.4609394293514787,-0.448808652769102,10.500391598627452,10.49636037,17.77142333,0.0,11.83799166,13.448367748,14.255629244999998,2.396103904238759,0.0420773888619477,1.2097151335450849
10/12/2025 17:00:00,27.8,85.8,4.8,NE,1008.7,0.0,159978.86328125,150127.5,250838.0,123766.0,174374.5,215613.0,234183.5,32703.49481403815,1.1960386109828542,0.5698431475314227,8.225674232578125,6.8488915200000005,18.5636905,5.98709087,8.8791476525,12.81351954,15.0536088425,2.913866901855549,1.848956621396224,2.630701199037398
10/12/2025 17:05:00,27.8,85.6,4.8,NE,1008.6,0.0,125537.11836734692,120562.0,165741.0,111183.0,130753.0,160544.4,162642.0,15323.058902763863,1.449182222589248,1.2174886052982266,7.161095621959184,6.3322686,13.35276515,0.0,7.53081298,11.377186916,12.040966982,2.10397931888158,1.2613557071653485,2.3345412371236782
10/12/2025 17:10:00,27.8,85.1,4.8,NNE,1008.6,0.0,254795.47307692308,255702.0,386338.0,157190.0,279754.75,299271.6,344271.8,45611.73865693078,0.3468117917800303,0.4390039382342992,13.988286404038462,13.810575605,20.70253995,0.0,15.8626018525,17.675329621,18.3916953695,2.7281949783661545,-0.2226572945078103,1.671159395898476
10/12/2025 17:15:00,27.8,85.1,4.8,NE,1008.7,0.0,277403.21074380167,277813.5,352650.0,222350.0,303553.25,322227.5,330646.25,33011.37181482284,0.1267457256679972,-1.0758661972132624,15.755230523140495,14.72498728,33.96732895,0.0,18.213926505,20.734779709,21.6052126145,4.28541554011645,0.8181964562799644,3.406159316324988
10/12/2025 17:20:00,27.7,85.0,4.8,NE,1008.8,0.0,250418.3076923077,245491.5,357121.0,169583.0,286524.75,322623.9,330717.85,49625.39732976073,0.136184378767806,-0.9333030783523446,13.608694172846151,12.96477719,20.77245489,0.0,16.48798296,18.746770112,19.687591898500003,3.5488400037857235,0.0205650339736675,-0.2800317694175551
10/12/2025 17:25:00,27.7,85.1,3.2,NE,1008.8,0.0,283265.16349809885,283613.0,322936.0,226754.0,301155.0,311807.8,314816.6,21319.259821658823,-0.3039203610268156,-0.5145330912790191,17.375635275513307,16.88040465,27.96348381,10.40449342,19.29246102,22.421363348,24.651948443999995,3.58895685771302,0.6319971861514464,0.0504256037210115
10/12/2025 17:30:00,27.6,85.0,3.2,NE,1008.9,0.0,295504.17624521075,288571.0,417153.0,238029.0,311492.0,335528.0,377179.0,36316.17380557196,1.2119046710412142,1.6959077524502666,16.167108056206896,15.64388894,32.28574031,0.0,17.23866282,20.30597533,22.0561194,3.605015106656373,1.3684971711711458,5.413015409244402
10/12/2025 17:35:00,27.4,85.9,3.2,NNE,1008.9,0.0,306479.73846153845,301431.0,399398.0,228847.0,333061.25,364923.2,375878.8,39545.88186977213,0.1669221894355151,-0.593253758615071,17.016128365923077,16.55962751,28.46308988,0.0,19.62419,22.369680428,24.6318685605,4.253912050958896,-0.1809614450572889,2.049859462104933
10/12/2025 17:40:00,27.5,85.3,3.2,N,1008.9,0.0,308882.69731800765,299471.0,426661.0,250569.0,323689.0,365999.0,396809.0,38841.16786295218,1.1355253623051134,0.9169882947896126,17.00117493938697,16.73792106,30.24451511,0.0,18.40033381,21.90248694,25.26281596,3.8664238028713656,0.3005373957029555,3.361230737708551
10/12/2025 17:45:00,27.5,85.2,3.2,NE,1009.0,0.0,304454.54980079684,291277.0,430547.0,227921.0,334863.0,367948.0,397392.0,47022.48783236065,0.7041662069128544,-0.1296958373430925,17.98088473884462,17.6037588,29.31479234,0.0,21.251106145,22.71085999,25.724947465,4.315120884668029,-0.1466810572747897,1.487889995182313
